楼层数,楼编码,点顺序,经度,纬度
7.000000000000000,23.000000000000000,5.000000000000000,120.645836599999996,31.318779899999999
7.000000000000000,23.000000000000000,6.000000000000000,120.646232900000001,31.318805999900000
7.000000000000000,23.000000000000000,7.000000000000000,120.646242200000003,31.318703399600000
7.000000000000000,23.000000000000000,8.000000000000000,120.645850699999997,31.318677499900001
7.000000000000000,23.000000000000000,9.000000000000000,120.645855900000001,31.318620099899999
14.000000000000000,24.000000000000000,1.000000000000000,120.646749600000007,31.317000400200001
14.000000000000000,24.000000000000000,2.000000000000000,120.646768600000001,31.316890799700001
14.000000000000000,24.000000000000000,3.000000000000000,120.647113099999999,31.316934400000001
14.000000000000000,24.000000000000000,4.000000000000000,120.647129100000001,31.316842399799999
14.000000000000000,24.000000000000000,5.000000000000000,120.646580599999993,31.316773100300001
14.000000000000000,24.000000000000000,6.000000000000000,120.646532300000004,31.317051700099999
14.000000000000000,24.000000000000000,7.000000000000000,120.646790300000006,31.317084399799999
14.000000000000000,24.000000000000000,8.000000000000000,120.646803599999998,31.317007300200000
14.000000000000000,24.000000000000000,9.000000000000000,120.646749600000007,31.317000400200001
12.000000000000000,25.000000000000000,1.000000000000000,120.647338700000006,31.316863399900001
12.000000000000000,25.000000000000000,2.000000000000000,120.647172200000000,31.316847299900001
12.000000000000000,25.000000000000000,3.000000000000000,120.647156100000004,31.316968500200002
12.000000000000000,25.000000000000000,4.000000000000000,120.647322700000004,31.316984600200001
12.000000000000000,25.000000000000000,5.000000000000000,120.647338700000006,31.316863399900001
5.000000000000000,26.000000000000000,1.000000000000000,120.647849500000007,31.317145099899999
5.000000000000000,26.000000000000000,2.000000000000000,120.647450000000006,31.317119000300000
5.000000000000000,26.000000000000000,3.000000000000000,120.647440700000004,31.317223100300001
5.000000000000000,26.000000000000000,4.000000000000000,120.647840099999996,31.317249299699998
5.000000000000000,26.000000000000000,5.000000000000000,120.647849500000007,31.317145099899999
9.000000000000000,27.000000000000000,1.000000000000000,120.646626100000006,31.317199999800000
9.000000000000000,27.000000000000000,2.000000000000000,120.646533500000004,31.317191199700002
9.000000000000000,27.000000000000000,3.000000000000000,120.646526300000005,31.317246100300000
9.000000000000000,27.000000000000000,4.000000000000000,120.646618900000007,31.317254899700000
9.000000000000000,27.000000000000000,5.000000000000000,120.646626100000006,31.317199999800000
8.000000000000000,28.000000000000000,1.000000000000000,120.647069000000002,31.317337400200000
8.000000000000000,28.000000000000000,2.000000000000000,120.646515399999998,31.317288600000001
8.000000000000000,28.000000000000000,3.000000000000000,120.646503199999998,31.317389399900001
8.000000000000000,28.000000000000000,4.000000000000000,120.647056800000001,31.317438299799999
8.000000000000000,28.000000000000000,5.000000000000000,120.647069000000002,31.317337400200000
9.000000000000000,29.000000000000000,1.000000000000000,120.647035500000001,31.317219600100000
9.000000000000000,29.000000000000000,2.000000000000000,120.646753899999993,31.317196699899998
9.000000000000000,29.000000000000000,3.000000000000000,120.646743200000003,31.317274599699999
9.000000000000000,29.000000000000000,4.000000000000000,120.647032899999999,31.317299799899999
9.000000000000000,29.000000000000000,5.000000000000000,120.647035500000001,31.317219600100000
12.000000000000000,30.000000000000000,1.000000000000000,120.646894300000000,31.317539600000000
12.000000000000000,30.000000000000000,2.000000000000000,120.646457200000000,31.317512900299999
12.000000000000000,30.000000000000000,3.000000000000000,120.646448500000005,31.317616900099999
12.000000000000000,30.000000000000000,4.000000000000000,120.646885699999999,31.317643599800000
12.000000000000000,30.000000000000000,5.000000000000000,120.646894300000000,31.317539600000000
5.000000000000000,31.000000000000000,1.000000000000000,120.646826399999995,31.317786600200002
5.000000000000000,31.000000000000000,2.000000000000000,120.646369199999995,31.317753900100001
5.000000000000000,31.000000000000000,3.000000000000000,120.646359599999997,31.317852200000001
5.000000000000000,31.000000000000000,4.000000000000000,120.646816799999996,31.317884900100001
5.000000000000000,31.000000000000000,5.000000000000000,120.646826399999995,31.317786600200002
9.000000000000000,32.000000000000000,1.000000000000000,120.647195900000000,31.317314199999998
9.000000000000000,32.000000000000000,2.000000000000000,120.647199599999993,31.317285900100000
9.000000000000000,32.000000000000000,3.000000000000000,120.647318200000001,31.317297300300002
9.000000000000000,32.000000000000000,4.000000000000000,120.647326800000002,31.317231700200001
9.000000000000000,32.000000000000000,5.000000000000000,120.647076600000005,31.317207799999998
9.000000000000000,32.000000000000000,6.000000000000000,120.647064299999997,31.317301600299999
9.000000000000000,32.000000000000000,7.000000000000000,120.647195900000000,31.317314199999998
9.000000000000000,33.000000000000000,1.000000000000000,120.647736800000004,31.317395999799999
9.000000000000000,33.000000000000000,2.000000000000000,120.647337399999998,31.317369900199999
9.000000000000000,33.000000000000000,3.000000000000000,120.647328000000002,31.317474099700000
9.000000000000000,33.000000000000000,4.000000000000000,120.647727500000002,31.317500200100000
9.000000000000000,33.000000000000000,5.000000000000000,120.647736800000004,31.317395999799999
14.000000000000000,34.000000000000000,1.000000000000000,120.647304000000005,31.317580399600001
14.000000000000000,34.000000000000000,2.000000000000000,120.646969200000001,31.317549499799998
14.000000000000000,34.000000000000000,3.000000000000000,120.646956299999999,31.317651099900001
14.000000000000000,34.000000000000000,4.000000000000000,120.647296499999996,31.317682500000000
14.000000000000000,34.000000000000000,5.000000000000000,120.647291499999994,31.317721700300002
14.000000000000000,34.000000000000000,6.000000000000000,120.647594100000006,31.317749700000000
14.000000000000000,34.000000000000000,7.000000000000000,120.647608000000005,31.317639599900001
14.000000000000000,34.000000000000000,8.000000000000000,120.647300099999995,31.317611099899999
14.000000000000000,34.000000000000000,9.000000000000000,120.647304000000005,31.317580399600001
13.000000000000000,35.000000000000000,1.000000000000000,120.647290999999996,31.317838700199999
13.000000000000000,35.000000000000000,2.000000000000000,120.646941499999997,31.317808999899999
13.000000000000000,35.000000000000000,3.000000000000000,120.646930699999999,31.317901299999999
13.000000000000000,35.000000000000000,4.000000000000000,120.647287800000001,31.317931700100001
13.000000000000000,35.000000000000000,5.000000000000000,120.647283999999999,31.317964100099999
13.000000000000000,35.000000000000000,6.000000000000000,120.647439399999996,31.317977299900001
13.000000000000000,35.000000000000000,7.000000000000000,120.647448900000001,31.317895700099999
13.000000000000000,35.000000000000000,8.000000000000000,120.647285999999994,31.317881900200000
13.000000000000000,35.000000000000000,9.000000000000000,120.647290999999996,31.317838700199999
7.000000000000000,36.000000000000000,1.000000000000000,120.646743599999994,31.318021899700000
7.000000000000000,36.000000000000000,2.000000000000000,120.646306499999994,31.317995200100000
7.000000000000000,36.000000000000000,3.000000000000000,120.646297799999999,31.318099300000000
7.000000000000000,36.000000000000000,4.000000000000000,120.646734899999998,31.318125899700000
7.000000000000000,36.000000000000000,5.000000000000000,120.646743599999994,31.318021899700000
14.000000000000000,37.000000000000000,1.000000000000000,120.647259099999999,31.318048200100002
14.000000000000000,37.000000000000000,2.000000000000000,120.646822000000000,31.318021600400002
14.000000000000000,37.000000000000000,3.000000000000000,120.646813300000005,31.318125599700000
14.000000000000000,37.000000000000000,4.000000000000000,120.647250400000004,31.318152299899999
14.000000000000000,37.000000000000000,5.000000000000000,120.647259099999999,31.318048200100002
6.000000000000000,38.000000000000000,1.000000000000000,120.646579700000004,31.318239899999998
6.000000000000000,38.000000000000000,2.000000000000000,120.646223199999994,31.318208100200000
6.000000000000000,38.000000000000000,3.000000000000000,120.646210800000006,31.318309299700001
6.000000000000000,38.000000000000000,4.000000000000000,120.646567300000001,31.318341199999999
6.000000000000000,38.000000000000000,5.000000000000000,120.646579700000004,31.318239899999998
9.000000000000000,39.000000000000000,1.000000000000000,120.646991799999995,31.318282300200000
9.000000000000000,39.000000000000000,2.000000000000000,120.646626800000007,31.318250499600001
9.000000000000000,39.000000000000000,3.000000000000000,120.646614400000004,31.318354599999999
9.000000000000000,39.000000000000000,4.000000000000000,120.646979400000006,31.318386399700000
9.000000000000000,39.000000000000000,5.000000000000000,120.646991799999995,31.318282300200000
